MLPLinkId,ImrcpSegId
3655803922296279065,1084506281
3670493225846063925,1084511231
3664561270418564521,1084523904
3669126275193253956,1084527311
3668325349692545676,1084553556
3659738198238295990,1084560090
3671014819556284290,1084573750
3672718594429552269,1084575848
3669541181918508180,1084604431
3669902410143900951,1084813381
3672725728370170084,1084841211
3668137277369701873,1084896708
3660421123807099024,1084902280
3661922923548285188,1084935543
3670352166232162550,1084956113
3685092786050639395,1084963451
3673946551346905560,1085030148
3671060565252944968,1085135957
3671846892164226045,1085139028
3668385277371221774,1085152106
3664443334911481855,1085230974
3670499363354362581,1085301098
3670660072439957060,1085301403
3653417462371565316,1085363038
3681443494074299797,1085401180
3669857493374510067,1085431128
3667953740532225575,1085432932
3670927442740921900,1085433984
3658809450215802796,1085438922
3663048020294765897,1085457477
3685233961625653045,1085583941
3680085021686030354,1085628692
3654587553196854254,1085686036
3669294865544881189,1085719485
3671376511636149972,1085735183
3685736958131750877,1085768413
3678082196831971440,1085797588
3671783747552703636,1085808167
3676272404987453910,1085813719
3669779767354416130,1085853478
3667195455465261359,1085954669
3667624295066022400,1085975503
3666286520127217272,1086049627
3669405611276487935,1086064339
3659331555030020508,1086071598
3665399386043210298,1086080655
3659951473428973666,1086092411
3657048105600890192,1086146930
3681875662271779808,1086178585
3671144149611191775,1086245336
3666343991083919591,1086265982
3668209029092732902,1086278267
3659710182164956177,1086310279
3672110628922935889,1086321063
3657199799552035169,1086376518
3668757384745636172,1086378817
3662160624219693284,1086455755
3669845587725043375,1086522353
3670633645505988213,1086547960
3663478234283558460,1086549632
3676306141955525465,1086581427
3663390015655378596,1086594378
3657032154092529130,1086600525
3675793236964641075,1086630359
3661234435997107580,1086635680
3661250451930232013,1086667394
3669699795061932519,1086669528
3664994615437084980,1086721598
3671769840450821845,1086745936
3663302157804373703,1086799176
3671759145981790572,1086801748
3664524295044595694,1086925191
3669949032013903127,1086981382
3676704160869667567,1087000536
3668355925564734840,1087001672
3676597555489156090,1087023781
3665916250995498915,1087059711
3665798397095495240,1087169981
3676716053634391145,1087202977
3669437565832955235,1087227710
3665566017889415160,1087248778
3672900713926891885,1087337688
3660309355873416223,1087436920
3675850510351126520,1087446101
3669685849303167507,1087517669
3672264771004772005,1087640094
3677404214770853140,1087669198
3665399051035725505,1087674298
3673316217652406034,1087675593
3665004480980426891,1087704299
3669088208898170591,1087729702
3673330734644033972,1087802534
3672523830548667853,1087890909
3665747922637617069,1087990675
3663397248380358892,1087997034
3658764486203772706,1088043189
3661838192433486744,1088053651
3668474019987018953,1088060109
3668547133215132125,1088090985
3682368488297906915,1088099415
3672959804084492816,1088114401
3668591143745589840,1088229839
3664218746778632844,1088229959
3666285558055023747,1088241275
3664476461994075444,1088266350
3662092548988043026,1088305979
3659864337131694215,1088310952
3665861812285489467,1088334481
3672658164239353129,1088343171
3655758185186638008,1088346818
3670973613639326046,1088382462
3669798983037557595,1088412271
3676756834348583720,1088460857
3659828113378537843,1088484797
3659329119784468107,1088493200
3664596381776194259,1088502205
3672466037468379529,1088514300
3669596050126952805,1088518272
3665485427121980189,1088527775
3665383571973598814,1088528431
3671717828396378379,1088537612
3663138158777099117,1088619587
3663388125869687720,1088778463
3663984074056915550,1088786063
3678334075189608605,1088961363
3664456305712809350,1088993968
3655559336792158162,1088998027
3673346930962715715,1089020395
3678212832557068067,1089036219
3664500221753408450,1089072113
3663031733778915070,1089080623
3664250701335448306,1089080935
3665851847960897888,1089086537
3657075752306000718,1089146537
3665819163260167915,1089187319
3669397704241709211,1089194215
3672530930129619395,1089221914
3660965794380326531,1089279926
3662047632218655640,1089319529
3672608883784606640,1089372545
3657037393952220154,1089430577
3659744876912425479,1089457137
3668300477536504285,1089457507
3673408537974427989,1089494360
3670501613914211536,1089513347
3668254323817752482,1089565718
3669286035092104039,1089581791
3660884868609981990,1089617341
3668595687820566940,1089633156
3667705560141329375,1089747008
3677582868229981188,1089767342
3663643221157342578,1089901727
3672247578251454827,1089903914
3672178077089681735,1089994272
3672478961024993265,1090029794
3672193285568686391,1090079573
3664038809121073314,1090099499
3671675488609231302,1090298706
3659709001050664689,1090330912
3661640323291278298,1090399331
3682496864870394735,1090503577
3674289912508195265,1090617053
3659028304566868790,1090631252
3660467629712615993,1090638180
3668582158673556925,1090655219
3666811451030190475,1090698491
3669466213265042570,1090738203
3664163951585982515,1090738430
3656920437697993694,1090756791
3676657727980965999,1090758091
3660932001581105063,1090789571
3654634578795141799,1090810647
3672534774123896201,1090813520
3672674120042372519,1090889012
3664506732923843821,1090961422
3664275294318186615,1090987278
3655796964449255940,1090987992
3672153282243483833,1091032246
3670620253797939596,1091051672
3669418968624811150,1091123563
3672232043354782402,1091175768
3658824744594290160,1091208390
3664705349391824005,1091210869
3670280255596291606,1091229250
3658734185207906730,1091237316
3668160470193121320,1091240884
3667996694500156847,1091249710
3687978660477271717,1091361141
3652262541368697596,1091368657
3659250990032710263,1091425881
3655763489474122481,1091458971
3665438388639143112,1091470593
3677925486361305049,1091565110
3655799270846682047,1091666391
3672687000650783519,1091706334
3667196460487610231,1091710605
3668562079701479410,1091722904
3666926474548265272,1091739674
3669429521359447368,1091756436
3672756634954971148,1091828318
3657037501326609389,1091858228
3668496602922914880,1091864940
3668207762078147133,1091865169
3658882567737375666,1091922549
3669678058232460769,1091938694
3671085050861004497,1091997501
3673296916070510130,1092038602
3651414208020340140,1092099464
3672235182975056119,1092171489
3659007388078559940,1092213511
3670369655341079933,1092216311
3657055626089459021,1092236723
3672725882989188150,1092318797
3671777717417310294,1092377273
3669277075790324088,1092405121
3678094111072229500,1092411430
3659931192593371415,1092519602
3671945861090743989,1092527050
3669083273980751220,1092613445
3657011486710125369,1092629880
3672737324782584195,1092644622
3664368065611778664,1092662048
3683030493079019379,1092678474
3678153398800673982,1092697807
3672517980803210335,1092719901
3660097656936714929,1092720346
3667501527718296073,1092732030
3664997514540870375,1092763910
3660318706017215499,1092774452
3666272333848880830,1092779678
3672318715794027810,1092817484
3665370197445517828,1092942968
3662528337843323676,1093010887
3665727031916530341,1093030788
3661017754895643241,1093043810
3661932368181322255,1093059894
3668300086694469744,1093092951
3674751359500619102,1093114887
3665799183072375046,1093140706
3668441923694673949,1093148311
3660902104312443580,1093153305
3650320000678260885,1093156494
3684596051609188195,1093214511
3672085030916005569,1093220946
3657051064834231641,1093225242
3669567484298283152,1093326998
3674711223031233031,1093350595
3666948348817898654,1093378499
3681141489153915382,1093400176
3657103472024940195,1093433665
3654987960115129906,1093445574
3658513273566301380,1093448701
3677067927421878872,1093456455
3668671717327158768,1093502784
3665070335711386800,1093549958
3677459748696587334,1093563621
3664674567358628430,1093597913
3663265848154575449,1093613398
3670614064750996843,1093721690
3676468259790993537,1093769984
3683116027352712529,1093838503
3675840588978543514,1093876759
3664926411357505240,1093891266
3658750158192304186,1093896058
3666266149097324606,1093936033
3665398256466756295,1093946725
3672261940618672861,1094052252
3656989569492335470,1094086642
3680814440279217730,1094228265
3661521537381970413,1094336049
3670493307450448414,1094348999
3667633353152041450,1094362284
3661916562701683255,1094466083
3670570079989245628,1094517267
3669440907317357120,1094531735
3658013017247582380,1094549485
3659508159791215590,1094549926
3672444889049814397,1094621388
3663010035605329976,1094624611
3672206213420562757,1094628258
3667880764742903051,1094730488
3672548981877244113,1094892868
3669843581974924687,1094921059
3661288831757928710,1095078938
3659421779408942185,1095104727
3668889442106733180,1095119233
3660818103339252245,1095187532
3668411261923330795,1095395344
3672488942529365009,1095415952
3674458300993785782,1095433861
3657017787426604058,1095436000
3649288005936850209,1095537419
3672481422041599399,1095583064
3666530581643647650,1095649368
3659873214829995536,1095707073
3663845561362421744,1095720591
3661548763176348160,1095821278
3670678197201775173,1095824297
3662975594260981530,1095873662
3671644693693718760,1095896726
3673406180035403614,1095930520
3666607006290829939,1095972905
3678060399873949076,1095976661
3669072923109555180,1096055313
3664771083867989577,1096080224
3669054583600821770,1096083457
3668968186037869363,1096119539
3666956440536203579,1096150297
3667947147757633051,1096180411
3666567067391934717,1096225351
3665488081410764030,1096246059
3664999704973750292,1096309310
3661239632907553250,1096319099
3666902933833649125,1096427389
3663571688477030259,1096499974
3668143775655367511,1096588156
3665721573013117296,1096651815
3676453416385300540,1096652536
3672504898332413204,1096684601
3663370984655356198,1096714441
3662731489796340319,1096730938
3670444250332492719,1096755694
3664807114346954931,1096773927
3668167402267279436,1096794827
3679005627686438352,1096883238
3664592473353895664,1096885654
3668200099856503110,1096887113
3657064237497746400,1096909204
3672208030191401240,1096995347
3671501619741805504,1096995995
3672281985234469634,1097068602
3664890140359772325,1097125131
3689004964386312271,1097168264
3669103374427611215,1097168452
3664578596316853520,1097172751
3664781670959662545,1097209881
3662891670600395560,1097291819
3668170292783307155,1097331200
3655583109434780840,1097334614
3664587439651804757,1097376222
3668946736971200175,1097394431
3669413080224606653,1097471936
3666236956205119809,1097474596
3671327952738370050,1097567860
3672301639001531860,1097694534
3676632284594681913,1097751322
3670443507304725679,1097898027
3664990771441399865,1097940312
3668561907902780895,1097974686
3682961468659608802,1097980622
3657144639285508282,1098019690
3664892068800756053,1098038035
3665886912073906224,1098051643
3663499966818156083,1098124352
3673094253743704650,1098128748
3668121682341183482,1098164005
3670920974520038566,1098200133
3680124612695651383,1098438790
3666437814643860014,1098456536
3664844579346151766,1098471976
3653927107484094158,1098519999
3659457565075254985,1098527398
3663913116903059736,1098600526
3661170964970448120,1098610933
3661571947409080289,1098669680
3666875824000096787,1098672406
3658384540511591374,1098705982
3665672249611037249,1098739093
3664755278388348102,1098793025
3668871424718972830,1098828504
3688645514278353115,1098885282
3670443704871584007,1098893630
3658841452017082185,1098927160
3665745324182250027,1098927610
3667563817630627711,1098930428
3668238909180216742,1098948864
3655673097592512175,1098979929
3668361676525943675,1099022859
3669126953798053490,1099078482
3668272289666628040,1099135908
3665624687141637155,1099138336
3662459876063195735,1099140433
3664470543529083985,1099150923
3661092057832312739,1099151967
3663095406669107263,1099313812
3671837035210641650,1099344239
3669315094840805244,1099382964
3663406937826399883,1099402204
3658688972088140978,1099431220
3672606598861512817,1099460534
3665882707300954510,1099507762
3663606331683160168,1099511214
3653388089091788825,1099600051
3669318724087873510,1099699314
3657049248062174625,1099709486
3672292623867695456,1099753246
3671427471426736184,1099776350
3676584756486595660,1099851590
3670338929144488385,1099920118
3670491920176058099,1099945672
3653855557627253873,1099947431
3668969959858545415,1100010518
3671505133024220635,1100085577
3664627623366081208,1100111022
3678281899926570926,1100219485
3666892368214094655,1100238574
3678109508530025399,1100331689
3670675770545245139,1100344391
3671292626632354660,1100351980
3660195354556170585,1100500854
3672730431358573215,1100540394
3671402985816006485,1100570728
3669422533447644110,1100579209
3670970143308707248,1100583916
3669091172425580114,1100586626
3667318888530391217,1100626267
3670473232770451460,1100637199
3668298798204285089,1100655710
3672305465820988562,1100731036
3664677754225963155,1100838354
3670549867871792104,1100841334
3658785230895296280,1100874377
3658540958925549555,1100877656
3668563539990417905,1100894162
3668528256829543205,1100975982
3675755226503565570,1101046996
3659653273848224247,1101073557
3664524977944393372,1101168930
3656123983258799040,1101224550
3661925453283986275,1101237566
3660995957937811026,1101247515
3669822467917872593,1101319323
3658459221402954150,1101343918
3669520437226743595,1101349277
3660283014838674620,1101372531
3665928491652294112,1101379353
3666145018134678009,1101400227
3674647425587026490,1101411603
3670501768533146859,1101475492
3670937458604479716,1101479956
3659819248566121095,1101521456
3664531132632529325,1101548711
3668723467388892296,1101591194
3669480863398739409,1101605165
3668584237437776914,1101669162
3670908991561270002,1101724411
3670220907738211634,1101726805
3661869030298657157,1101756526
3668407439401960585,1101910502
3671689649116552804,1102133017
3665783935938968103,1102210599
3664755020688612734,1102255355
3668470493817286816,1102300531
3666784169397976050,1102371834
3659007538402431370,1102395603
3670649000014041473,1102413808
3664212480419292135,1102432961
3679020209101362525,1102449257
3654977471804626303,1102518214
3671318718557630460,1102546903
3668328596687300018,1102605568
3660040091489085592,1102631058
3657034172727850125,1102684083
3658448827582125530,1102714820
3675817284486525908,1102719654
3678986003981063865,1102719900
3664180461438086140,1102730870
3665833925062861203,1102857977
3671987479328147342,1102905576
3661097336343053003,1102927223
3672491502329942473,1102967900
3678513832456227200,1103062164
3666781601006397510,1103080448
3670163243508590205,1103089989
3671557346939511845,1103115680
3669640709196800633,1103137796
3669421953627053035,1103196740
3662077173005125950,1103218299
3679171142839761935,1103252993
3664771105340140310,1103266751
3651457350964729200,1103316184
3668353580513182980,1103319939
3678974330259953671,1103321164
3664461180500364157,1103402560
3669525153101514802,1103406788
3672239026970908826,1103476137
3668317472722903343,1103505533
3657115755630441026,1103509700
3675880317424164340,1103525907
3659520701092616880,1103622190
3668242529837558938,1103661453
3669617808429943889,1103672449
3668626641649786592,1103688755
3671825821052314094,1103764916
3664088544845203958,1103765602
3655603510532255935,1103914556
3664626983416479157,1103916790
3672704146161082000,1103967969
3663020687126248178,1103972438
3669503003955161794,1104058443
3672298928879272778,1104104212
3662823913195956182,1104118213
3676719725833590050,1104132394
3665771489124855289,1104280830
3661055417462892667,1104390889
3670163849098441536,1104434921
3669580321955633178,1104438136
3657075039340617092,1104567575
3665295757071237881,1104579802
3657019492529122864,1104586816
3660956654692081733,1104590037
3678351701735176258,1104603465
3668044622037959234,1104630316
3650247737853975910,1104703895
3669403700015978195,1104707156
3659361551081559765,1104746193
3654305279357850034,1104746361
3659892258714775955,1104776109
3686434980511642914,1104820044
3665976475026628442,1104846684
3658657004646583340,1104879096
3658626411594539664,1104912336
3661763189417855415,1104983921
3664957429611948344,1105006742
3664453763092171112,1105051026
3663008747117214753,1105054038
3653829272424052338,1105059043
3666770730444548033,1105090666
3663822175265496529,1105102400
3680375889760418085,1105122555
3668158898235070865,1105155385
3659669135164262875,1105175834
3670305041852563838,1105209444
3659789630469973045,1105304646
3668476764471027004,1105340557
3669428073955440525,1105391681
3668570892974581979,1105409528
3667604667064347540,1105409573
3664824839678683277,1105419408
3662251776307707444,1105498816
3660970059282183240,1105524997
3668234670048280569,1105620791
3668335494405651514,1105648986
3672738192365333120,1105651457
3667164265413172051,1105661841
3661203297484215600,1105670745
3673211381798436505,1105695435
3658889508406133157,1105745565
3666481876712398850,1105782123
3676285096615773399,1105804938
3664469491262091615,1105863188
3661932574339798093,1105912897
3662790610019904400,1105936778
3659139028826194890,1105984706
3672168799960275820,1105997477
3648039437467328350,1106079401
3668256106229078250,1106109116
3674770734098093620,1106110540
3659520228648197740,1106150114
3665872188926038592,1106238630
3661593052879108582,1106257388
3664597700328593700,1106306195
3664614334739730395,1106325278
3668840333450678476,1106380301
3664494698425350142,1106384981
3669421541310124091,1106417852
3664460506190524097,1106424450
3675791218330025562,1106507664
3670927442740921900,1106545890
3669419359466726484,1106548590
3666714694006228225,1106591108
3667184692277481831,1106643323
3664589879195927635,1106666836
3666811644303666914,1106680551
3668090582484355910,1106684194
3663378767136122413,1106733682
3668259331749521745,1106758144
3669590642763144618,1106774249
3659055096575301438,1106824000
3655332979132412615,1106827389
3670778785333650827,1106836912
3664119520149324524,1106839309
3665439260519414588,1106851272
3674130998721325875,1106857461
3664748664135999875,1106900616
3669637780029019847,1106905626
3670962579868321620,1107002233
3662274247579516980,1107008066
3668270580268957104,1107020340
3664524252094916380,1107061527
3655798231464565055,1107080880
3668222326312271230,1107191486
3668243199852357150,1107204835
3669421279317206137,1107246095
3676413301392278250,1107250258
3674667289810762006,1107295373
3672571045122960360,1107427673
3664864520879843275,1107473457
3671870256785709260,1107476884
3668827779262810677,1107512442
3664992253206069869,1107525399
3663253027675158444,1107534972
3666359143727883519,1107537205
3670589003613757506,1107599719
3668526942573610466,1107682660
3672320760198448216,1107752278
3676327470762391198,1107806521
3671216055957110340,1107815460
3685762882551675417,1107881967
3659500265638216737,1107883984
3668644070623460860,1107940687
3672471724005086332,1108057246
3678790763360182090,1108062355
3665008479594949690,1108066398
3655568815786455930,1108161052
3672328400945276275,1108194902
3658928098687325744,1108200370
3669144683423207047,1108219945
3670442004064556261,1108236558
3663441641162106611,1108314384
3672283587257558809,1108366735
3664228822771894974,1108417566
3666967903802875428,1108466549
3668447442728078894,1108548302
3666602543818579790,1108625733
3660551063748880495,1108653301
3674638964501452823,1108712649
3669567595967840710,1108853740
3672258981389663719,1108868759
3663149699350257329,1108881094
3673399398282051773,1109042204
3659960269521889659,1109062726
3667123519058414604,1109117306
3663449513837228282,1109135772
3677997130710679232,1109139650
3671564729988291629,1109153659
3672262451723505520,1109212981
3668167973501111285,1109319331
3649822295571934525,1109346615
3655969742393620199,1109387681
3671669991051198529,1109388314
3658082385265212107,1109406092
3669578419285083770,1109484085
3676680448355500615,1109578546
3662806497105203364,1109582416
3671155058828483705,1109677507
3668323000344811304,1109999549
3656984531495637006,1110052026
3660089161490370066,1110202354
3660035019132742523,1110216482
3664366227361941634,1110376290
3663496543729225139,1110397813
3677155304236488236,1110439820
3670947096511928300,1110477102
3662004214394220523,1110526377
3672253539665293440,1110540345
3665863440077774129,1110613901
3665931115877296606,1110662443
3664056959651931595,1110731540
3663549122718852274,1110743237
3668218224618465135,1110860367
3663899905586579348,1110886523
3670953053630776608,1110895682
3665361727769940320,1110910293
3662610242868744898,1110928729
3671170280194774386,1110931707
3670819823748483940,1110942353
3675927785401605657,1110960695
3668276713482249843,1111046975
3663025780954111760,1111051925
3659798160276574003,1111062271
3677971502640889737,1111063018
3666753726669696975,1111159502
3663018732916188906,1111160707
3659650765587353583,1111179892
3666560998603129425,1111245340
3664392654297494643,1111270967
3660831881597730146,1111325226
3664581765999981377,1111339175
3665581192006474964,1111513435
3676285702206180627,1111513545
3675092680550512509,1111541974
3667043241824269250,1111562082
3661598623452377669,1111573770
3676637528747310215,1111650097
3657030771113767673,1111674267
3669339571859953402,1111687630
3670971298651932984,1111693867
3659407000424074921,1111752042
3681867665042674845,1111782587
3669587945522509924,1111813960
3670422530684451100,1111828845
3671583602077555677,1111832686
3678562039167775498,1111841390
3663832985698924814,1111861908
3665353352583751935,1111867702
3664836908535097965,1111997364
3671544612365328255,1112034591
3664159811234744030,1112048087
3682093249610674822,1112098008
3676317506438976045,1112221767
3659416311915549995,1112285488
3660499094644009213,1112349393
3666925997807299825,1112395225
3663876717055124409,1112486604
3658611155870905955,1112512898
3664271042299990685,1112562528
3664569048601819565,1112572244
3670443610382358365,1112641498
3654888450017298419,1112672277
3678900482592064091,1112720007
3669593245511979203,1112772511
3658564392266967404,1112774416
3664438503073115685,1112885880
3666800387194457839,1112912599
3663897831113617621,1112965719
3650221280851686510,1112994503
3668539294896275965,1113010467
3670681500031811994,1113064413
3682305541252811974,1113066145
3655014429999073582,1113074394
3669317628872858969,1113082960
3664144963533371930,1113130669
3655796406103391756,1113141316
3668577348310280655,1113170663
3672428061367940744,1113209728
3675930886369103270,1113212468
3671313822293504660,1113250436
3648998924571324540,1113297035
3660081817096383464,1113324506
3680087323788494895,1113327174
3665410505713560507,1113334242
3663140804472997804,1113356847
3672302502293544070,1113452220
3658457438991501305,1113514633
3672352538661572725,1113586398
3668392514391114247,1113596610
3671155411015578016,1113692751
3668823132106657838,1113730761
3676636961814070140,1113732121
3671590856277322282,1113790493
3662274526749484870,1113893310
3658817099552529609,1113933068
3668492801877699650,1113946104
3664579781729671943,1113975515
3664411492023892482,1114025975
3666447212034569191,1114100836
3669687610237570402,1114115051
3665900488468121190,1114149290
3662781655013096966,1114196383
3671137488116947231,1114324291
3668584177308211185,1114329300
3664366759937884757,1114343529
3671153877712177820,1114516637
3672190811667823970,1114546917
3661037872520653291,1114557500
3669280327080589635,1114636829
3672364813677994466,1114659979
3656597086791243249,1114733080
3670651199035212534,1114744990
3669072536562510960,1114809954
3662101199051910908,1114814771
3661123213523823682,1114886841
3661319338908282054,1114895875
3672497197456121922,1114904191
3664615365529426409,1114911760
3677023921186182006,1114926995
3664438099346473405,1115003387
3666988919078279597,1115018018
3669939346861089919,1115028453
3665066487421529705,1115049107
3683044945643956697,1115061483
3660822140611339843,1115110835
3663145760866837034,1115231459
3671764020769890970,1115244641
3659530828627427805,1115346303
3668193537145441067,1115433812
3669142329780950900,1115460053
3666828738272865080,1115543510
3664629792324747417,1115564125
3663251717712362155,1115589560
3684728100378699865,1115601869
3664624453680325852,1115610699
3662780705824957538,1115625294
3666647834251405347,1115640481
3665795145801495544,1115666773
3652628330850401133,1115755133
3678074272618315720,1115759959
3656982976716651475,1115760927
3674676253407510334,1115797666
3667812685215707669,1115801910
3669887145828577152,1116124038
3672111930300096494,1116152242
3662845534062967317,1116187570
3648326405708946049,1116218642
3672488972590645502,1116280163
3663935910294525855,1116318488
3685097815457345064,1116345415
3672174963238430390,1116373494
3666156554414563349,1116379172
3666524031818814893,1116390173
3666959215084882103,1116434250
3667122943532395240,1116453212
3668212903154644097,1116491085
3661227349299686269,1116493921
3671724378219763600,1116570365
3683003451964925713,1116628310
3662574573164558039,1116733153
3670491134197044988,1116848430
3663402471060455455,1116871647
3659752822602028000,1116880709
3672764919946913382,1116929755
3666463657463231004,1116944896
3667150538697726849,1117011112
3663699876071741455,1117059681
3669117655193850995,1117112106
3664605405502731399,1117147634
3650469465540169065,1117148099
3671059414201594655,1117194538
3662775663534992061,1117272811
3669845012199033081,1117319002
3667786047826202582,1117422635
3664962398888454241,1117425694
3668328691177482040,1117455499
3665914395569755528,1117517864
3676887014809663945,1117542246
3670669577200280370,1117553079
